Title	Link	Creator	Transcript	Status

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Eye creams for dark circles #darkcircles	https://www.youtube.com/watch?v=dGOG9xcyaRc	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=dGOG9xcyaRc! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=dGOG9xcyaRc&ei=gQ5taOCqJYCy0_wPprSIiQ4&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002801&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=3195441BB2BB449BF1914056A9FCF0099E2DCA58.6F1F49762E0D8EEA417C529BD19A7646EAEC0CF0&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Laser for dark circles #darkcircles #darkcirclestreatment	https://www.youtube.com/watch?v=mU8gLkDDBMs	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=mU8gLkDDBMs! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=mU8gLkDDBMs&ei=gw5taLjbC8qkzLUPjbKAqAs&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002803&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=5E6847836FEB6E6666FA50DB2F116529C52C4BB0.D352A1BE945CD391262B768A9A931E22EE8B30FD&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Unhinged beauty hacks I swear by as a derm #skincaretips	https://www.youtube.com/watch?v=VMrsBN9rx5Q	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=VMrsBN9rx5Q! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=VMrsBN9rx5Q&ei=hA5taP-AHMjsut0Pu9TxqAs&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002804&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=DA222737D043603DAFFCD68ACD22B34F2FDB0990.35D8012899876930DF55C4553E43B13214894BBF&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Greasy hair tips from a derm #oilyhair	https://www.youtube.com/watch?v=5XfU41Dt1EE	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=5XfU41Dt1EE! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=5XfU41Dt1EE&ei=hQ5taKPlMvmF0_wPltbgkA4&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002805&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=8B936F234603B45C9CCAD049E69B6689017780D1.49DAB0D5990B038E1CB1FDFAD509F11AE01ECB3A&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Bacne or body acne? Try these elite ACNE SPRAYS ??@faithkf123 #bodyacne	https://www.youtube.com/watch?v=G1-n16Pcumo	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=G1-n16Pcumo! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=G1-n16Pcumo&ei=hw5taNzDEKWn0_wP_obbgAI&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002807&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=A1DA6A21FE6973C84EFF7D6B344B8186D412900B.1D635F5E0E0DAA2E1E598C5E3F076DD51438A39B&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Lip care from a dermatologist #drylips #lipcare	https://www.youtube.com/watch?v=CGt85ECAo1s	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=CGt85ECAo1s! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=CGt85ECAo1s&ei=iA5taJiFJomC0_wPgam7iQ4&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002808&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=411A600280E9FD47FAF7D7FCE041ABA6331465A9.D5EE11016EA0682C85735E2A51A2CFB0B14A6EA7&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
How to remove sebaceous filaments. Stitch with strawberrynutellacrepe #pores #skincare	https://www.youtube.com/watch?v=K5QzmhZE2aY	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=K5QzmhZE2aY! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=K5QzmhZE2aY&ei=ig5taOrYFdvyut0PvqL7uAM&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002810&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=246A44E1EEC20F957FE8B567137D681478EFD8AF.D7025186A76F212652C16E1BCA1AB21D4DB04F7E&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Hacks to smooth crowÂs feet and fine lines undereyes. Stitch with Kate OÂNeill #crowsfeet #wrinkles	https://www.youtube.com/watch?v=X2zkFFveRpg	Dr. Neera Nathan 		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=X2zkFFveRpg! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
4 hair mistakes that are damaging your hair #haircaretips	https://www.youtube.com/watch?v=xnipMPqShBc	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=xnipMPqShBc! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=xnipMPqShBc&ei=jA5taJrNJ7Wlut0PxL2CsQs&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002812&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=57372B491EBF1A79A79121E7EE0F9417831C95CF.CCDE48BB886B06D2BE90F1B700242FBA376C4568&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Drugstore retinols I canÂt get enough of as a derm #retinol	https://www.youtube.com/watch?v=uHXzhjHu8pw	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=uHXzhjHu8pw! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=uHXzhjHu8pw&ei=jg5taJPTAb6F0_wP0-bEIQ&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002814&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=56F817572B31A83E0A6C11C6A7788FDA1CE241A4.E89D92C4627924D3819DB0D3EDFEB8D09839843C&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
How to treat keratosis pilaris or Âstrawberry skinÂ #skincare	https://www.youtube.com/watch?v=dmj8uoNDBRw	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=dmj8uoNDBRw! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=dmj8uoNDBRw&ei=jw5taKu0KNvxut0Pm9Gt6A8&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002815&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=9F6E31A83B16C6102FFAA6B6EA7BB51DB533C2FC.2A157DC9700280197880C2D616E276FE859D6823&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
3 skincare hacks for smooth base makeup from a dermatologist #smoothskin #skincaretips	https://www.youtube.com/watch?v=mK7sihG9uwo	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=mK7sihG9uwo! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=mK7sihG9uwo&ei=kA5taP3cNP7B0_wPq_25wA8&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002816&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=1CCEE9EE0987DF4D0064FE410F4138441E11B4BD.9960D14A8A7D13DD91529000131E5493633986F6&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Skincare tips from a skin cancer surgeon #skincare	https://www.youtube.com/watch?v=nyYnih0BwOg	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=nyYnih0BwOg! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=nyYnih0BwOg&ei=kg5taOqvDKjxzLUP1o6noQs&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002818&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=91A288FE378FC75854AEE662501FF4D08DEFC71F.617BCBB875B49522992F3D73EFD74EB4B470B2F8&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Tinea versicolor hack from the drugstore. Original video Alyssa McKee #tinea	https://www.youtube.com/watch?v=mikYGKkqoxo	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=mikYGKkqoxo! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=mikYGKkqoxo&ei=kw5taPauG5i50_wPm6rQiA4&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002819&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=9124B01588845502A074EF3F5A7214EABE266E56.5AF70B1F134151F32B4C4512A2B6A54680AEDBD3&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Tinted sunscreens I swear by as a dermatologist #tintedsunscreen	https://www.youtube.com/watch?v=0AXVcqJ2Wdc	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=0AXVcqJ2Wdc! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=0AXVcqJ2Wdc&ei=lA5taPjSNZTzzLUPt6almAs&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002820&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=BD8B212A1E4DA26CDF5EFAB1FA5517E70EA7FA1F.A8EF2A77A54DCEC261A1F779E5FA1BA1CA1786A8&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
3 derm approved hacks to fix dry, crusty feet #dryfeet #hygienetips	https://www.youtube.com/watch?v=LhUr0r9JVaM	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=LhUr0r9JVaM! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=LhUr0r9JVaM&ei=lg5taNXME6X0zLUP44nPuQs&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002822&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=126CECAA19F89FE13D0230696C229661AAEF125C.43EBEAF0259A86A56ACA55F2E5022D12D30C5921&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Dark circles Âstretch testÂ from a dermatologist #darkcircles	https://www.youtube.com/watch?v=V1S_SFSF7HA	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=V1S_SFSF7HA! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=V1S_SFSF7HA&ei=lw5taKLFLb6F0_wP0-bEIQ&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002823&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=0A5C730BD0EAB225B0BFFCC0CFF64C4E1B9AB7A4.852C77DC4FB130CC4A754235E2170B7C456EF1C3&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Best products for greasy hair from a dermatologist #oilyhair	https://www.youtube.com/watch?v=3j_58LbQtzg	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=3j_58LbQtzg! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=3j_58LbQtzg&ei=mQ5taLrqBc-50_wPnZPzkQs&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002825&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=65D7C0F4630BB4BE12F8C4C6813F924F196D99FC.1AC9AF8F3BD28AF78E37A87CBA0269CB6F735D12&key=yt8&kind=asr&lang=en&variant=punctuated

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
I met skincare scrutiny at the AAD! @cerave #ceravepartner	https://www.youtube.com/watch?v=h8gUb5B7DhA	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=h8gUb5B7DhA! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=h8gUb5B7DhA&ei=mg5taOK0IICy0_wPprSIiQ4&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002826&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=BB18C04B4AFD636FEBC26E05F77EB1C102D16945.CB2D7A67BF457DD463A9F71EDF214D87559F6F52&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
What I wish more people knew, from a derm (part 2) #dermatology #skincare	https://www.youtube.com/watch?v=Xz3WwiW6aig	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Xz3WwiW6aig! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=Xz3WwiW6aig&ei=nA5taOGhAqXJ0_wP1MndoAQ&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002828&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=5B46E22F25D1EA713C0441B47E6A3704F949837B.AE02845AD68B6C06AB3C1B782003A55FE8587E68&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Unsexy products I swear by as a dermatologist #dermatologist #hygienetips	https://www.youtube.com/watch?v=MCAins3SnXo	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=MCAins3SnXo! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=MCAins3SnXo&ei=nQ5taNDqI6jDy_sPsLPl6Qw&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002829&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=A4131E515FCEEF2F857D21380E853399A6FB2234.B9237FCB35505910AC04FC2107889C85BAFF1C6A&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
I wish more people knew these skincare tips (from a derm) #skincare #sunscreen	https://www.youtube.com/watch?v=qtUhC1SLqJI	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=qtUhC1SLqJI! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=qtUhC1SLqJI&ei=nw5taKaIB6D1ut0P1NzswQg&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002831&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=4C8FA10DA92BCBA217363EFB11E710B64238D02F.990B2878B8DE1B3B98EE7450830535E403E9ED1E&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Best drugstore eye creams for dark circles #eyecreams #darkcircles	https://www.youtube.com/watch?v=Ryl9yjoHBWc	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Ryl9yjoHBWc! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=Ryl9yjoHBWc&ei=oA5taM7SFNLAy_sPnJyZ-Q0&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002832&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=D47BCE83CD33639B81C357AB7DFD038DCB6F3A0A.2038029BDF7E93ED47EA4C092E407A3FF9CC94FF&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
4 hacks to smell good all day from a dermatologist. Stitch with Ally Renee #bodyodor	https://www.youtube.com/watch?v=GO3IxmBEVeU	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=GO3IxmBEVeU! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=GO3IxmBEVeU&ei=oQ5taN-zM4y00_wPyuajsAs&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002833&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=0B5BD60FFB16E908EF8BCA8074B7C0FC1B4BB7AE.B78F0D998BE73E642EA3F95EEF36D6B8521268BE&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Drugstore products I swear by as a dermatologist #skincaretips	https://www.youtube.com/watch?v=oJ9PLVos5No	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=oJ9PLVos5No! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=oJ9PLVos5No&ei=og5taJOOPMaY0_wPs4Gd6QQ&caps=asr&opi=112496729&xoaf=4&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002835&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=687FABCB1E53D57640FA0859008286843F66439E.29F6A312F98F6119C757406135B2F53BFCE9380E&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
The one product that works for bumpy skin, texture, acne and sebaceous filaments	https://www.youtube.com/watch?v=q6qyh-fOTvs	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=q6qyh-fOTvs! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=q6qyh-fOTvs&ei=pA5taKuSGMqh0_wPwMfxmQ4&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002836&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=0154374E36A0F181E20F3837ADAE13B3E96CF27C.C12EFAB8D7C3714C711DAB74F41A1E40270B1B2F&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Topical tretinoin can help fade stretch marks #scars #stretchmarks	https://www.youtube.com/watch?v=zMODCVj4PKc	Dr. Neera Nathan 		"Error: Could not retrieve transcript: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=zMODCVj4PKc! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
A dermatologistÂs favorite skincare products #skincareproducts #affordabletreatment	https://www.youtube.com/watch?v=8fBMQsPwNNM	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=8fBMQsPwNNM! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=8fBMQsPwNNM&ei=pg5taIjqNOm60_wPlPztgQI&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002838&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=C5D4B6A58DC062027E0D488FB2BA6BD37B3B0A2B.6E50A082E6357F4C565F9C2EBE6011BA1611D63A&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Benefits of a skin barrier cream, from a dermatologist	https://www.youtube.com/watch?v=D0hfWJPlJ4E	Dr. Neera Nathan 		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=D0hfWJPlJ4E! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=D0hfWJPlJ4E&ei=qA5taNVwvoXT_A_T5sQh&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1752002840&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=CAB3CD606334681352446532C96FD9555E312E82.4ED8DD6A53C7AF48C92C84DBDF791B3ECCF1AEED&key=yt8&kind=asr&lang=en

