Title	Link	Creator	Transcript	Status
Nunca hagas esto estando solo.#supervivencia #curiosidades #sabÃ­asque	https://www.youtube.com/watch?v=7rCyeLCi8mY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 7rCyeLCi8mY
No te confies.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=7fiQkBExnGc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 7fiQkBExnGc
Vigila a tus mascotas. #supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=5n6h2EDuJ4A	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 5n6h2EDuJ4A
Pedias pato y te servian paloma. #supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=ltw3K5pfzmk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ltw3K5pfzmk
Insectos en fresas.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=gDytfmg5x-4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video gDytfmg5x-4
Nunca ascensor en terremoto.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=zwK4pmfWtmM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video zwK4pmfWtmM
Si cometes estos errores en una presa...#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=WMwYFpjL658	Miguel ASSAL		Error: Unexpected error: No en transcript found for video WMwYFpjL658
Nunca le toques por detras.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=0Q_fAJamcio	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 0Q_fAJamcio
No necesitas tijeras.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=ObzML-k2mN4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ObzML-k2mN4
Â¿El cafe es bueno o malo?.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=S1-uum4VXbs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video S1-uum4VXbs
Otra forma de medir tu frecuencia cardiaca.#sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=KlMdE2Yc_tM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video KlMdE2Yc_tM
Spray anti osos.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=IzlPKSzgUPE	Miguel ASSAL		Error: Unexpected error: No en transcript found for video IzlPKSzgUPE
Atrapada en la Dana.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=ikfBTvzm-TY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ikfBTvzm-TY
Como sacar a una persona en riesgo sin trauma.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=8vm-KHve5pI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 8vm-KHve5pI
Â¿Tienes esta cerradura?.#sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=OGVuY-uzuWg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video OGVuY-uzuWg
Si te lo ofrecen, no lo bebas. #sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=tRIsa10yovM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video tRIsa10yovM
Por muy habil que seas , te pillarÃ¡.#sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=XkmgaDINbrg	Miguel ASSAL		Error: Unexpected error: No en transcript found for video XkmgaDINbrg
Como afecta no dormir a tu salud.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=pglzPEtR_T4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video pglzPEtR_T4
Camillas inteligentes.#sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=B0Ci5RFDSU8	Miguel ASSAL		Error: Unexpected error: No en transcript found for video B0Ci5RFDSU8
Esto no es una piscina de olas.#sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=U2GLTGpAUWI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video U2GLTGpAUWI
Test capacidad pulmonar. #sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=-c747dLQJzI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video -c747dLQJzI
Les sorprendiÃ³ Tsunami buceando.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=jzdXwhmzGJ4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video jzdXwhmzGJ4
Prueba del TalÃ³n.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=P2WtMgr6FAw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video P2WtMgr6FAw
Si la tocas te la juegas.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=SRmx0-Qt70U	Miguel ASSAL		Error: Unexpected error: No en transcript found for video SRmx0-Qt70U
Gracias zgza y Huesca.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=Pbil0KSlKWI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video Pbil0KSlKWI
Que dicen tus mocos sobre tu salud.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=t3tdVVWFXwQ	Miguel ASSAL		Error: Unexpected error: No en transcript found for video t3tdVVWFXwQ
Si te pasa esto , acude a urgencias.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=DQ86SQDAtV0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video DQ86SQDAtV0
Como saber si alguiÃ©n esta fingiendo un desmayo.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=uL8OJgqgpCU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video uL8OJgqgpCU
Â¿Aplastarlos?.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=6fnn5QGx-tI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 6fnn5QGx-tI
Como afectan las pantallas a tu hijo.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=jYSyWx7SfNo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video jYSyWx7SfNo
Caer al mar de noche.Â¿Sobreviviras?.#curiosidades #supervivencia #curiosidades	https://www.youtube.com/watch?v=__xPTDHRmXM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video __xPTDHRmXM
Como detectar una persona peligrosa.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=C2Nx_YIb5CU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video C2Nx_YIb5CU
Â¿Que tal veis mi acento? Nuevo canal oficial en ingles en youtube @miguelassaloficialingles.#ingles	https://www.youtube.com/watch?v=Kr85e2Z5k5g	Miguel ASSAL		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Kr85e2Z5k5g! This is most likely caused by:

Request to YouTube failed: 429 Client Error: Too Many Requests for url: https://www.youtube.com/api/timedtext?v=Kr85e2Z5k5g&ei=l8pnaJzbAbv0ut0PyvrkgQ4&caps=asr&opi=112496729&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1751657735&sparams=ip,ipbits,expire,v,ei,caps,opi,xoaf&signature=51E0AB80043751402A50DCC59EE64F6CDEF690C7.A5E2290D26C3774142D166D85F649D788AFC5637&key=yt8&kind=asr&lang=en

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Nunca dejes que tu perro persiga a un canguro.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=9UX6djtmHEs	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 9UX6djtmHEs
Se amputa dos dedos. Como actuar para salvarlos.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=mOqm7kkP5T4	Miguel ASSAL		Error: Unexpected error: No en transcript found for video mOqm7kkP5T4
Riesgos en tu habitaciÃ³n de hotel.#curiosidades #supervivencia #sabiasque	https://www.youtube.com/watch?v=4g5fy2Exd6Y	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 4g5fy2Exd6Y
Â¿Actuaron bien? ante un Leon.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=erVVz82a-2k	Miguel ASSAL		Error: Unexpected error: No en transcript found for video erVVz82a-2k
Peligros de los gimnasios. #supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=tReC5dt4Bjc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video tReC5dt4Bjc
Un video te puede arruinar la vida.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=OAupDRYAOCM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video OAupDRYAOCM
Enfermedades que puedes detectar en tu piel.#supervivencia #curiosidades #sabiasque	https://www.youtube.com/watch?v=cjJMRaAD7WM	Miguel ASSAL		Error: Unexpected error: No en transcript found for video cjJMRaAD7WM
Â¿Tienes un mal dÃ­a?.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=xZufJYnn1VI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video xZufJYnn1VI
La mujer mas fea del mundo.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=zINyqbsluIc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video zINyqbsluIc
El show \"SALVAR VIDAS\" en tu ciudad.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=x8XoZSsGuLU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video x8XoZSsGuLU
Invento antiestreÃ±imiento. #curiosidades #sabiasque #supervivencia	https://www.youtube.com/watch?v=ccgtUiX0VHU	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ccgtUiX0VHU
Como afecta tu postura al dormir a tu salud.#curiosidades #sabiasque #supervivencia	https://www.youtube.com/watch?v=mQ6vYIwSkkc	Miguel ASSAL		Error: Unexpected error: No en transcript found for video mQ6vYIwSkkc
Gato salva la vida a su dueÃ±o #supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=abOjKzOr5hA	Miguel ASSAL		Error: Unexpected error: No en transcript found for video abOjKzOr5hA
Salvando vidas en AlmerÃ­a.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=p2W7USx5sAY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video p2W7USx5sAY
Si escuchas esto no estas solo, corre.#sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=2r5c5FJ7yFk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 2r5c5FJ7yFk
Girar el volante a la izquierda te puede salvar la vida.#sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=9sud2b9P3e0	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 9sud2b9P3e0
Si tocas mucho la trompeta , puede pasar esto.#sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=h6ncIp-d8Es	Miguel ASSAL		Error: Unexpected error: No en transcript found for video h6ncIp-d8Es
CÃ³mo y por quÃ© un mosquito chupa tu sangre.#sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=ae3cv16CI3c	Miguel ASSAL		Error: Unexpected error: No en transcript found for video ae3cv16CI3c
No es capaz de procesar las consecuencias.#sabiasque #supervivencia #curiosidades	https://www.youtube.com/watch?v=13_kQFUmA8s	Miguel ASSAL		Error: Unexpected error: No en transcript found for video 13_kQFUmA8s
Si al abrir un huevo ves esto, debes saber esto.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=TCzJ8gDop4Y	Miguel ASSAL		Error: Unexpected error: No en transcript found for video TCzJ8gDop4Y
TriÃ¡ngulo de la muerte. #supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=PW3q_UxuwDo	Miguel ASSAL		Error: Unexpected error: No en transcript found for video PW3q_UxuwDo
Si ves esto en tu casa , toma medidas.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=pOKbZCAONUk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video pOKbZCAONUk
Despues de ver esto, te lavarÃ¡s los dientes.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=M61tlNLovXI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video M61tlNLovXI
Cuidado al cerrar tus persianas.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=jcRUbnpl90c	Miguel ASSAL		Error: Unexpected error: No en transcript found for video jcRUbnpl90c
5 SeÃ±ales que indican que eres adicto al estres crÃ³nico. #supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=N235y2w-gNI	Miguel ASSAL		Error: Unexpected error: No en transcript found for video N235y2w-gNI
Desimpactar a un elefante tiene sus riesgos.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=aoP8DQMybfk	Miguel ASSAL		Error: Unexpected error: No en transcript found for video aoP8DQMybfk
Â¿Alguna vez has visto estas figuritas?.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=jtvf9m_p0lw	Miguel ASSAL		Error: Unexpected error: No en transcript found for video jtvf9m_p0lw
Un oso con crias, peligro.#supervivencia #sabiasque #curiosidades	https://www.youtube.com/watch?v=JnNnvjJEDFY	Miguel ASSAL		Error: Unexpected error: No en transcript found for video JnNnvjJEDFY
